Timestamp,ID,DLC,Data
364691,0x181,8,"1A A9 39 10 41 20 00 02"
364721,0x358,8,"01 40 00 00 02 00 00 00"
364752,0x2DE,8,"00 08 80 06 5F FF 0D BA"
364784,0x215,6,"FF F4 FF 00 FF FF"
364817,0x251,8,"00 00 00 08 00 80 11 32"
364974,0x280,8,"00 57 00 00 02 BD 35 00"
365001,0x2DE,8,"00 08 80 06 5F FF 0D BA"
365027,0x280,8,"00 58 00 00 02 BF 36 00"
365054,0x181,8,"1A DB 38 10 41 20 00 02"
365081,0x251,8,"00 00 00 08 00 80 17 2D"
365109,0x35D,8,"C1 03 00 00 40 00 00 00"
365138,0x181,8,"1B 0D 38 10 41 20 00 02"
365170,0x300,1,"00"
365202,0x251,8,"00 00 00 08 00 80 11 32"
365235,0x251,8,"00 00 00 08 00 40 14 38"
365268,0x23D,8,"03 00 00 17 01 7F 00 73"
365301,0x2DE,8,"00 00 80 06 5F FF 0D BA"
365337,0x358,8,"01 40 00 00 02 00 00 00"
365371,0x181,8,"1B 3F 38 10 41 20 00 02"
365406,0x23E,8,"02 00 FF 85 00 DA 00 A0"
365568,0x251,8,"00 00 00 08 00 C0 12 58"
365597,0x2DE,8,"00 00 80 06 5F FF 0D BA"
365628,0x181,8,"1B A3 38 10 41 20 00 02"
365658,0x251,8,"00 00 00 08 00 40 12 58"
365689,0x181,8,"1B A3 38 10 41 20 00 02"
365721,0x251,8,"00 00 00 08 00 80 13 39"
365754,0x181,8,"1B A3 38 10 41 20 00 02"
365790,0x181,8,"1B A3 38 10 41 20 00 02"
365824,0x181,8,"1B A3 38 10 41 20 00 02"
365860,0x181,8,"1B A3 38 10 41 20 00 02"
365897,0x181,8,"1B BC 38 10 41 20 00 02"
365935,0x251,8,"00 00 00 08 00 00 11 32"
365972,0x5E4,3,"00 00 00"
366010,0x181,8,"1B BC 37 10 41 20 00 02"
366046,0x2DE,8,"00 00 80 06 5F FF 0D BA"
366210,0x251,8,"00 00 00 08 00 80 15 56"
366240,0x251,8,"00 00 00 08 00 80 21 00"
366271,0x355,7,"02 F4 00 00 00 00 0E"
366303,0x251,8,"00 00 00 08 00 40 16 2F"
366336,0x251,8,"00 00 00 08 00 40 10 41"
366372,0x181,8,"1B EE 37 10 40 20 00 02"
366409,0x181,8,"1B EE 37 10 40 20 00 02"
366445,0x181,8,"1B EE 37 10 40 20 00 02"
366483,0x181,8,"1B D5 38 10 40 20 00 02"
366521,0x300,1,"00"
366558,0x35D,8,"C1 03 00 00 40 00 00 00"
366597,0x23E,8,"02 00 FF 79 00 DA 00 A3"
366636,0x251,8,"00 00 00 08 00 40 10 41"
366677,0x300,1,"00"
366718,0x2DE,8,"00 00 80 06 5F FF 0D BA"
366884,0x253,8,"00 AA 00 00 32 01 6B 03"
366917,0x253,8,"00 AA 00 00 32 01 6B 03"
366962,0x1F9,8,"68 00 1C 39 00 00 00 00"
366980,0x181,8,"1C 52 38 10 40 20 00 02"
367000,0x251,8,"00 00 00 08 00 00 17 2D"
367021,0x280,8,"00 7B 00 00 03 14 4B 00"
367041,0x181,8,"1C 6B 38 10 40 20 00 02"
367063,0x23E,8,"02 00 FF 7B 00 DA 00 A1"
367087,0x181,8,"1C 6B 38 10 40 20 00 02"
367110,0x181,8,"1C 84 38 10 40 20 00 02"
367133,0x181,8,"1C 84 38 10 40 20 00 02"
367158,0x181,8,"1C 84 38 10 40 20 00 02"
367182,0x181,8,"1C 6B 38 10 40 20 00 02"
367210,0x253,8,"01 AA 00 00 32 01 6B 03"
367237,0x215,6,"FF F4 FF 00 FF FF"
367390,0x181,8,"1C 84 38 10 40 20 00 02"
367415,0x60D,8,"00 06 00 00 00 00 20 00"
367433,0x300,1,"00"
367453,0x280,8,"00 57 00 00 03 1B 35 00"
367475,0x251,8,"00 00 00 08 00 00 21 00"
367497,0x251,8,"00 00 00 08 00 00 15 56"
367523,0x253,8,"02 AA 00 00 32 01 6B 03"
367547,0x2DE,8,"00 00 80 06 5F FF 0D BA"
367572,0x251,8,"00 00 00 08 00 80 11 32"
367598,0x2DE,8,"00 00 80 06 5F FF 0D BA"
367624,0x2DE,8,"00 00 80 06 5F FF 0D BA"
367651,0x181,8,"1C 9D 37 10 40 20 00 02"
367681,0x280,8,"00 58 00 00 03 24 36 00"
367711,0x251,8,"00 00 00 08 00 80 13 39"
367739,0x23E,8,"02 00 FF 76 00 DA 00 A3"
367897,0x251,8,"00 00 00 08 00 C0 20 00"
367918,0x794,3,"15 16 78"
367942,0x181,8,"1C 20 37 10 40 20 00 02"
367964,0x280,8,"00 5D 00 00 03 28 39 00"
367989,0x2DE,8,"00 00 80 06 5F FF 0D BA"
368014,0x181,8,"1C 6B 38 10 40 20 00 02"
368040,0x181,8,"1C 52 38 10 40 20 00 02"
368068,0x181,8,"1C 52 38 10 40 20 00 02"
368095,0x23E,8,"02 00 FF 7D 00 DA 00 A3"
368124,0x5C5,8,"40 03 01 0C 00 0C 00 7F"
368154,0x251,8,"00 00 00 08 00 80 17 2D"
368184,0x251,8,"00 00 00 08 00 40 10 41"
368215,0x1F9,8,"68 00 1C 9D 00 00 00 00"
368246,0x251,8,"00 00 00 08 00 80 15 56"
368275,0x251,8,"00 00 00 08 00 40 20 00"
368435,0x60D,8,"00 06 00 00 00 00 20 00"
368459,0x300,1,"00"
368483,0x251,8,"00 00 00 08 00 80 17 2D"
368509,0x23D,8,"43 00 00 27 01 76 00 73"
368535,0x181,8,"1C CF 37 10 40 20 00 02"
368562,0x251,8,"00 00 00 08 00 40 10 41"
368591,0x358,8,"01 40 00 00 02 00 00 00"
368619,0x251,8,"00 00 00 08 00 40 14 38"
368649,0x215,6,"FF F4 FF 00 FF FF"
368680,0x251,8,"00 00 00 08 00 80 21 00"
368712,0x358,8,"01 40 00 00 02 00 00 00"
368744,0x181,8,"1C 84 37 10 40 20 00 02"
368776,0x2DE,8,"00 08 80 06 5F FF 0D BA"
368809,0x280,8,"00 57 00 00 03 32 35 00"
368842,0x2DE,8,"00 08 80 06 5F FF 0D BA"
369002,0x215,6,"FF F4 FF 00 FF FF"
369028,0x181,8,"1C 84 37 10 40 20 00 02"
369056,0x181,8,"1C 6B 37 10 40 20 00 02"
369084,0x181,8,"1C 6B 37 10 40 20 00 02"
369115,0x2DE,8,"00 08 80 06 5F FF 0D BA"
369144,0x251,8,"00 00 00 08 00 40 16 2F"
369174,0x215,6,"FF F4 FF 00 FF FF"
369205,0x2DE,8,"00 08 80 06 5F FF 0D BA"
369238,0x251,8,"00 00 00 08 00 40 14 38"
369272,0x251,8,"00 00 00 08 00 00 17 2D"
369309,0x1F9,8,"68 00 1C 52 00 00 00 00"
369344,0x181,8,"1C 52 38 10 40 20 00 02"
369380,0x181,8,"1C 39 38 10 40 20 00 02"
369415,0x251,8,"00 00 00 08 00 00 21 00"
369450,0x215,6,"FF F4 FF 00 FF FF"
369613,0x251,8,"00 00 00 08 00 C0 16 2F"
369643,0x251,8,"00 00 00 08 00 C0 10 41"
369675,0x251,8,"00 00 00 08 00 80 13 39"
369706,0x215,6,"FF F4 FF 00 FF FF"
369738,0x280,8,"00 57 00 00 03 17 35 00"
369770,0x2DE,8,"00 08 80 06 5F FF 0D BA"
369804,0x253,8,"01 AA 00 00 32 01 6B 03"
369837,0x251,8,"00 00 00 08 00 40 14 38"
369874,0x215,6,"FF F4 FF 00 FF FF"
369908,0x251,8,"00 00 00 08 00 C0 10 41"
369949,0x251,8,"00 00 00 08 00 80 13 39"
369987,0x251,8,"00 00 00 08 00 40 16 2F"
370025,0x2DE,8,"00 08 80 06 5F FF 0D BA"
370063,0x251,8,"00 00 00 08 00 00 13 39"
370104,0x280,8,"00 57 00 00 02 EE 35 00"
370267,0x280,8,"00 57 00 00 02 EA 35 00"
370299,0x253,8,"03 AA 00 00 32 01 6B 03"
370332,0x181,8,"1A C2 38 10 41 20 00 02"
370367,0x181,8,"1A A9 38 10 41 20 00 02"
370402,0x251,8,"00 00 00 08 00 C0 16 2F"
370438,0x23E,8,"02 00 FF 94 00 DA 00 A0"
370478,0x251,8,"00 00 00 08 00 C0 16 2F"
370514,0x251,8,"00 00 00 08 00 80 21 00"
370551,0x215,6,"FF F4 FF 00 FF FF"
370589,0x23D,8,"23 00 00 11 01 95 00 73"
370629,0x181,8,"1A 5E 39 10 41 20 00 02"
370669,0x181,8,"1A 2C 39 10 42 20 00 02"
370721,0x181,8,"1A 2C 39 10 42 20 00 02"
370745,0x215,6,"FF F4 FF 00 FF FF"
370770,0x2DE,8,"00 08 80 06 5F FF 0D BA"
370921,0x2DE,8,"00 08 80 06 5F FF 0D BA"
370939,0x280,8,"00 57 00 00 02 B2 35 00"
370957,0x2DE,8,"00 08 80 06 5F FF 0D BA"
370976,0x253,8,"03 AA 00 00 32 01 6B 03"
370995,0x251,8,"00 00 00 08 00 40 12 58"
371016,0x1F9,8,"68 00 19 96 00 00 00 00"
371038,0x251,8,"00 00 00 08 00 C0 10 41"
371058,0x251,8,"00 00 00 08 00 40 12 58"
371082,0x251,8,"00 00 00 08 00 C0 14 38"
371105,0x181,8,"19 7D 3A 10 42 20 00 02"
